DISTRITO,BAIRRO,END_COMPLETO,NUM_ENDERECO,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,COD_INDICADOR_ESTAB_ENDERECO
DAOUT,AGUA BOA,RUA  PREAMAR,0,-1.240844,-48.450188,BAR E RESTAURANTE DA ROSINHA,1.0
DAOUT,AGUA BOA,RUA  PREAMAR,0,-1.240866,-48.450287,BAR E RESTAURANTE SERRA SS,1.0
DAOUT,AGUA BOA,RUA  PREAMAR,65,-1.242567,-48.451869,RESTAURANTE,1.0
DAOUT,AGUA BOA,RUA  PREAMAR,0,-1.241528,-48.450937,BAR E RESTAURANTE,1.0
DAOUT,AGUA BOA,RUA  PREAMAR,0,-1.242556,-48.452043,BAR RESTAURANTE SS SERRA,1.0
DAOUT,AGUA BOA,RUA  PREAMAR,65,-1.242444,-48.451848,BOTECO,1.0
DASAC,TELEGRAFO,PASSAGEM  PRAIANA,18,-1.429531,-48.491726,PORTO SOLAMAR CASA DE SHOW,1.0
DAENT,SOUZA,PASSAGEM SAO LUIS,191,-1.417465,-48.461275,BOTECO,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  MANOEL BARATA,80,-1.263294,-48.464993,NOSSO BAR,1.0
DASAC,PEDREIRA,TRAVESSA BARAO DO TRIUNFO,1050,-1.42375,-48.475822,MAX BAR,1.0
DABEL,NAZARE,AVENIDA GENERALISSIMO DEODORO,1133,-1.450699,-48.482716,RESTAURANTE CALAMARES,1.0
DABEL,NAZARE,AVENIDA GENERALISSIMO DEODORO,1189,-1.451217,-48.482752,RESTAURANTE GREEN,1.0
DABEL,NAZARE,AVENIDA GENERALISSIMO DEODORO,1175,-1.451143,-48.482702,RESTAURANTE AVANA,1.0
DABEL,NAZARE,AVENIDA GENERALISSIMO DEODORO,1071,-1.450217,-48.482772,CAFETERIA EMPORIO AVENIDA,1.0
DABEL,NAZARE,AVENIDA GOVERNADOR JOSE MALCHER,1350,-1.449819,-48.481947,CAFETERIA SODIE DOCES,1.0
DABEL,MARCO,AVENIDA DUQUE DE CAXIAS,1310,-1.427735,-48.460193,BAR,1.0
DABEL,CAMPINA,BOULEVARD  CASTILHOS FRANCA,504,-1.44981,-48.500466,CAFE SANTO BAR E RESTAURANTE,1.0
DAMOS,CARANANDUBA,RUA SANTA RITA,35,-1.096934,-48.405975,BAR,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,168,-1.376357,-48.456849,RESTAURANTE DAS MENINAS,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,166,-1.376342,-48.456938,VENDA DE CHURRASCO,1.0
DABEN,COQUEIRO,RUA  A,165,-1.353599,-48.444355,BAR,1.0
DAGUA,CONDOR,TRAVESSA  NOVE DE JANEIRO,3349,-1.469637,-48.474868,DEPOSITO DE BEBIDAS,1.0
DABEL,UMARIZAL,RUA  MUNICIPALIDADE,1643,-1.435397,-48.488489,BAR MUNICIPAL,1.0
DABEL,UMARIZAL,TRAVESSA DOM PEDRO I,599,-1.437224,-48.48824,VER O ACAI RESTAURANTE,1.0
DABEL,UMARIZAL,TRAVESSA DOM PEDRO I,611,-1.438069,-48.488313,PRA VIDA CAFE E CIA,1.0
DAENT,CURIO-UTINGA,PASSAGEM  ARARAS,1,-1.426364,-48.444347,BAR,1.0
DAENT,CURIO-UTINGA,PASSAGEM  PANTANAL,5,-1.427196,-48.442713,BAR,1.0
DABEN,TAPANA,RUA  INDEPENDENCIA,38,-1.347173,-48.468697,BAR,1.0
DAICO,TENONE,RUA SAO VALENTIM,675,-1.326562,-48.428795,CASA DA TAPIOCA,1.0
DABEN,TAPANA,TRAVESSA  E,0,-1.350911,-48.475201,PEIXARIA 2 IRMAOS,1.0
DABEN,TAPANA,TRAVESSA  E,30,-1.350082,-48.475074,DEPOSITO DE BEBIDAS,1.0
DABEN,TAPANA,ALAMEDA SAO FRANCISCO,726,-1.340981,-48.473518,BAR DA CRIS,1.0
DABEN,COQUEIRO,TRAVESSA  NS 8,59,-1.330556,-48.445731,BAR,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,0,-1.331119,-48.446502,CLUBE DO BILHAR,1.0
DABEL,SAO BRAS,TRAVESSA  QUATORZE DE ABRIL,1083,-1.449363,-48.472588,RESTAURANTE DIVINUS PALADAR,1.0
DABEL,SAO BRAS,TRAVESSA  QUATORZE DE ABRIL,1061,-1.449188,-48.472566,BAR BAIUCA DA RESENHA,1.0
DABEL,SAO BRAS,TRAVESSA  QUATORZE DE ABRIL,1197,-1.450417,-48.472458,RESTAURANTE TEMPERO DA DU,1.0
DABEL,SAO BRAS,TRAVESSA  QUATORZE DE ABRIL,1079,-1.449434,-48.472608,RESTAURANTE KASA DA MEDUSA,1.0
DABEL,SAO BRAS,TRAVESSA  QUATORZE DE ABRIL,1275,-1.451176,-48.472594,RESTAURANTE HIROSHIMA,1.0
DAENT,MANGUEIRAO,TRAVESSA SARGENTO FAVARO,0,-1.381909,-48.45734,ANINHAS BAR E RESTAURANTE,1.0
DAENT,MANGUEIRAO,TRAVESSA SARGENTO FAVARO,0,-1.381987,-48.457402,BAR E RESTAURANTE CATALINA,1.0
DABEL,MARCO,TRAVESSA  VILETA,2311,-1.438301,-48.464686,RESTAURANTE,1.0
DABEL,MARCO,TRAVESSA  VILETA,2375,-1.438604,-48.464288,COZINHA RESTAURANTE,1.0
DABEL,MARCO,TRAVESSA  VILETA,2203,-1.437753,-48.465479,BAR,1.0
DABEL,MARCO,TRAVESSA  CHACO,2219,-1.442395,-48.463969,BAR DO BIGODE,1.0
DABEL,MARCO,TRAVESSA  CHACO,2231,-1.442529,-48.463774,CAREQUINHAS BAR,1.0
DAGUA,JURUNAS,RUA  TUPINAMBAS,636,-1.465257,-48.489615,BAR,1.0
DAOUT,BRASILIA,RUA  DAS BEGONIAS,1668,-1.280146,-48.471108,BAR DE BIBIDAS,1.0
DAICO,CRUZEIRO,RUA  QUINZE DE AGOSTO,875,-1.301437,-48.483372,IBIRAPUERA CASA DE SHOW,1.0
DAICO,CRUZEIRO,RUA  QUINZE DE AGOSTO,0,-1.300508,-48.4835,BAR E LANCHONETE BOCAL,1.0
DAICO,CRUZEIRO,RUA  QUINZE DE AGOSTO,947,-1.302001,-48.483291,CYBER CAFE NET POWER,1.0
DAICO,CAMPINA DE ICOARACI,RUA  DOIS DE DEZEMBRO,611,-1.295729,-48.47792,DEPOSITO DE BEBIDAS,1.0
DAICO,CAMPINA DE ICOARACI,RUA  OITO DE MAIO,0,-1.299105,-48.470092,PONTO DO CAFE,1.0
DABEL,MARCO,TRAVESSA  HUMAITA,1613,-1.437183,-48.468941,RESTAURANTE,1.0
DASAC,PEDREIRA,TRAVESSA  MARIZ E BARROS,930,-1.428649,-48.474784,RESTAURANTE,1.0
DASAC,PEDREIRA,TRAVESSA  MARIZ E BARROS,970,-1.428513,-48.474178,RESTAURANTE,1.0
DAGUA,MONTESE (TERRA FIRME),TRAVESSA  MARIZ E BARROS,71,-1.445395,-48.450804,COMERCIO DO CAFEZAL,1.0
DABEL,MARCO,TRAVESSA ALFERES COSTA,2695,-1.424815,-48.457853,RESTAURANTE EMPORIO AMAZONICO,1.0
DAGUA,CREMACAO,TRAVESSA  TRES DE MAIO,1976,-1.45736,-48.47384,DEPOSITO DO BAR,1.0
DAGUA,CREMACAO,RUA  DOS MUNDURUCUS,0,-1.457998,-48.47433,VENDA DE CAFE DA MANHA,1.0
DAGUA,CREMACAO,RUA  DOS MUNDURUCUS,0,-1.457758,-48.473867,RESTAURANTE E CERVEJARIA,1.0
DABEL,SAO BRAS,ESTACIONAMENTO  COMPLEXO SAO BRAS,0,-1.451512,-48.468136,BAR,1.0
DABEL,SAO BRAS,RUA  FARIAS DE BRITO,100,-1.452001,-48.46777,RESTAURANTE LANCHE RAPIDO,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  MANGUE,293,-1.291062,-48.464117,RESTAURANTE,1.0
DAICO,CRUZEIRO,RUA  DOIS DE DEZEMBRO,896,-1.298126,-48.477961,BAR JANES BAR,1.0
DASAC,MARACANGALHA,ALAMEDA  PAIXAO,1,-1.398788,-48.481228,DEPOSITO DE BEBIDAS SEM NOME,1.0
DAICO,MARACACUERA,ESTRADA  VELHA DO OUTEIRO,0,-1.282892,-48.450319,RESTAURANTE SEM NOME,1.0
DAICO,MARACACUERA,ESTRADA  VELHA DO OUTEIRO,0,-1.28292,-48.451521,RESTAURANTE SALMO 23,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,696,-1.428512,-48.476595,CASA DE EVENTOS,1.0
DAOUT,BRASILIA,RUA  DAS VIOLETAS,3,-1.278619,-48.474082,BAR E DEPOSITO DE BEBIDAS,1.0
DABEL,CAMPINA,TRAVESSA PADRE EUTIQUIO,860,-1.456336,-48.496284,RESTAURANTE DA LENE,1.0
DAGUA,CONDOR,PASSAGEM  TEIXEIRA,644,-1.46797,-48.48035,BAR MATHEUS,1.0
DAICO,AGUAS NEGRAS,PASSAGEM  OLIVEIRA,11,-1.307313,-48.457213,BAR DO PANTOJA,1.0
DAICO,AGUAS NEGRAS,PASSAGEM SAO RAIMUNDO,120,-1.307686,-48.458332,BAR DOS AMIGOS,1.0
DABEN,PARQUE VERDE,RUA  VINTE E TRES DE AGOSTO,20,-1.355231,-48.458302,BAR GELADAO,1.0
DAENT,VAL-DE-CANS,AVENIDA  BRASIL,223,-1.397464,-48.473162,DEPOSITO DE BEBIDAS,1.0
DAENT,VAL-DE-CANS,AVENIDA  BRASIL,55,-1.397652,-48.474674,RESTAURANTE,1.0
DABEL,UMARIZAL,RUA  DIOGO MOIA,1106,-1.441848,-48.479354,RESTAURANTE NOSSO SABOR,1.0
DABEN,TAPANA,ALAMEDA  OITO,162,-1.349706,-48.466326,POINT DO CHURRASCO,1.0
DAENT,MARAMBAIA,PASSAGEM SANTO ANTONIO,21,-1.407048,-48.442325,BAR,1.0
DAGUA,JURUNAS,PASSAGEM  LIBERDADE,110,-1.475952,-48.487392,BAR E LANCHONETE BOM PRECO,1.0
DAENT,SOUZA,AVENIDA  JOAO PAULO II,87,-1.420032,-48.443672,RESTAURANTE DA ROSE,1.0
DAENT,SOUZA,AVENIDA  JOAO PAULO II,547,-1.424206,-48.446664,RESTAURANTE SAO JOAO PAULO II,1.0
DABEN,CABANAGEM,AVENIDA  BRASIL,1,-1.359366,-48.437166,ROBS BAR,1.0
DAENT,SOUZA,ALAMEDA  OITO,0,-1.415916,-48.449288,RESTAURANTE SABOR DO IMPERIO,1.0
DAENT,MARAMBAIA,AVENIDA  RODOLFO CHERMONT,1091,-1.400555,-48.453587,BAR E RESTAURANTE VITORIA,1.0
DAENT,MARAMBAIA,RUA  DA MATA,0,-1.401734,-48.455019,BAR DOS FEIRANTES,1.0
DAENT,MARAMBAIA,RUA  DA MATA,0,-1.40149,-48.454922,RESTAURANTE PALADAR,4.0
DAENT,MARAMBAIA,RUA  DA MATA,0,-1.40142,-48.454805,BOTECO DO TECO,1.0
DAENT,MARAMBAIA,RUA  DA MATA,0,-1.40185,-48.454991,PEIXARIA MANCHA,3.0
DABEL,NAZARE,AVENIDA GENERALISSIMO DEODORO,891,-1.448494,-48.482689,RESTAURANTE,1.0
DASAC,BARREIRO,RODOVIA  ARTHUR BERNARDES,1428,-1.41635,-48.49313,BAR,1.0
DABEL,UMARIZAL,RUA  BERNAL DO COUTO,1160,-1.439069,-48.480334,RESTAURANTE,1.0
DABEL,UMARIZAL,RUA  OLIVEIRA BELO,445,-1.440775,-48.480243,CAFE DA MANHA,1.0
DAENT,CASTANHEIRA,RODOVIA  BR 316,0,-1.403822,-48.429086,BAR E RESTAURANTE BERUTI,1.0
DABEN,PARQUE VERDE,PASSAGEM SANTA BARBARA,0,-1.349907,-48.46049,BAR,1.0
DAENT,MARAMBAIA,AVENIDA  TAVARES BASTOS,727,-1.407064,-48.446733,BAR TOC TOC,1.0
DAENT,MANGUEIRAO,RODOVIA  AUGUSTO MONTENEGRO,1,-1.381987,-48.438199,ACAI E RESTAURANTE DO GIL,1.0
DAENT,MANGUEIRAO,RODOVIA  AUGUSTO MONTENEGRO,1,-1.382043,-48.438289,BAR ACAI E RESTAURANTE DO GIL,1.0
DAENT,MANGUEIRAO,RUA  JOSE MONTEIRO,13,-1.38247,-48.437729,BAR E MERCADO PAPO DE BOLA,1.0
DABEN,COQUEIRO,TRAVESSA  WE 9,1485,-1.339141,-48.435632,BAR,1.0
DABEN,SAO CLEMENTE,PASSAGEM SANTO ANTONIO,43,-1.368902,-48.461645,BAR DO CEARA,1.0
DABEN,PRATINHA,RODOVIA  ARTHUR BERNARDES,0,-1.366096,-48.477018,BAR CERVEJA E BREJA,1.0
DABEN,PRATINHA,PASSAGEM  JOHN ENGELHARD,0,-1.361449,-48.471808,RESTAURANTE DA JHON,1.0
DAENT,MARAMBAIA,RUA CAPITAO BRAGA,4,-1.403411,-48.436193,BAR DO ALAN,1.0
DAGUA,JURUNAS,RUA  DOS CARIPUNAS,302,-1.472181,-48.495032,DEPOSITO DE BEBIDAS,1.0
DABEL,CIDADE VELHA,AVENIDA ALMIRANTE TAMANDARE,0,-1.461054,-48.502172,BAR,1.0
DABEL,CIDADE VELHA,RUA  DE OBIDOS,0,-1.462353,-48.501766,BAR,1.0
DAICO,PARACURI,RUA  JUTAI,31,-1.314072,-48.478399,LOURAS BAR,1.0
DAICO,TENONE,RUA  VINTE DE SETEMBRO,17,-1.321654,-48.443463,PONTO DO CHURRASCO,1.0
DABEN,BENGUI,ESTRADA  DO BENGUI,0,-1.370991,-48.451419,RESTAURANTE KI DELICIA,1.0
DABEN,BENGUI,ESTRADA  DO BENGUI,0,-1.370996,-48.451547,RESTAURANTE CONVENIENCIA JM,1.0
DAENT,AGUAS LINDAS,RUA  OSVALDO CRUZ,581,-1.393256,-48.39804,LOLA CHURRASCARIA E RESTAURANTE,1.0
DAENT,AGUAS LINDAS,RUA  OSVALDO CRUZ,581,-1.393213,-48.398069,CHURRASCARIA E RESTAURANTE,1.0
DAENT,AGUAS LINDAS,RUA  OSVALDO CRUZ,581,-1.393095,-48.398162,RESTAURANTE DA NET,1.0
DABEN,BENGUI,PASSAGEM  FERREIRA FILHO,22,-1.374495,-48.45864,RESTAURANTE DA LENE,1.0
DAENT,AGUAS LINDAS,RUA  MANAUS,103,-1.394982,-48.396464,DEPOSITO DE BEBIDAS,1.0
DAENT,AGUAS LINDAS,RUA  OSVALDO CRUZ,645,-1.396471,-48.397916,CAFE SB,1.0
DAENT,AGUAS LINDAS,RUA  OSVALDO CRUZ,637,-1.396121,-48.397992,BAR,1.0
DAENT,MARAMBAIA,PASSAGEM  IRACEMA,365,-1.400324,-48.447781,ROCHAS BAR,1.0
DAENT,MARAMBAIA,PASSAGEM  IRACEMA,243,-1.400788,-48.447885,RESTAURANTE MARAMBAIA,1.0
DASAC,MARACANGALHA,RUA  TRINTA E DOIS A,22,-1.399484,-48.486135,BAR,1.0
DASAC,MARACANGALHA,RUA  TRINTA A,26,-1.398766,-48.485418,BAR,1.0
DASAC,MARACANGALHA,AVENIDA  LESTE,0,-1.398423,-48.485301,BAR,1.0
DABEL,CIDADE VELHA,TRAVESSA  MONTE ALEGRE,342,-1.46384,-48.500571,RESENHA CHURRASCARIA BISTRO,1.0
DABEN,UNA,PASSAGEM  SUELY,76,-1.36936,-48.424471,DEPOSITO DE BEBIDAS,1.0
DABEN,CABANAGEM,AVENIDA  INDEPENDENCIA,57,-1.366572,-48.435528,RESTAURANTE BOM SABOR,1.0
DABEN,CABANAGEM,AVENIDA  INDEPENDENCIA,60,-1.366577,-48.435519,INDEPENDENCIAS BAR,1.0
DASAC,PEDREIRA,TRAVESSA  ALFERES COSTA,361,-1.421752,-48.462674,LANCHONETE E RESTAURANTE AMADOR,1.0
DAENT,MARAMBAIA,RUA  B,94,-1.404108,-48.458245,DEPOSITO DE BEBIDA,1.0
DASAC,PEDREIRA,TRAVESSA SAO SEBASTIAO,462,-1.416083,-48.470104,BAR,1.0
DASAC,PEDREIRA,TRAVESSA SAO SEBASTIAO,456,-1.4161,-48.470097,BAR,1.0
DABEL,UMARIZAL,RUA  BOAVENTURA DA SILVA,1308,-1.44617,-48.479461,RESTAURANTE JIRAYA SUSHI,1.0
DABEL,NAZARE,RUA  BOAVENTURA DA SILVA,1198,-1.446732,-48.480525,RESTAURANTE SEM DENOMINACAO,1.0
DABEL,NAZARE,TRAVESSA  QUATORZE DE MARCO,1755,-1.451486,-48.480308,RESTAURANTE COMIDINHAS,1.0
DAENT,MANGUEIRAO,RODOVIA  TRANSCOQUEIRO,0,-1.384345,-48.435395,CASA DE EVENTOS,1.0
DASAC,TELEGRAFO,PASSAGEM  BOCA DO ACRE,342,-1.422322,-48.487375,BAR DO KIRIN,1.0
DASAC,TELEGRAFO,PASSAGEM  BOM FUTURO,188,-1.422435,-48.486722,BAR VENDA DE BEBIDAS,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,3919,-1.414613,-48.471622,BARNAS BAR,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,3919,-1.414394,-48.471705,BARNAS BAR,1.0
DAGUA,JURUNAS,RUA  DOS TIMBIRAS,318,-1.47318,-48.493995,BAR E RESTAURANTE,1.0
DAGUA,JURUNAS,AVENIDA  ROBERTO CAMELIER,1110,-1.469049,-48.486809,BAR KATIA,1.0
DAGUA,CREMACAO,RUA  FERNANDO GUILHON,2418,-1.463006,-48.478132,MERCEARIA E BAR,1.0
DAGUA,JURUNAS,RUA  DOS TAMOIOS,669,-1.467387,-48.496692,SAO MIGUEL BAR E RESTO,1.0
DAICO,PONTA GROSSA,RUA  SIQUEIRA MENDES,1201,-1.306034,-48.489109,BAR,1.0
DAGUA,GUAMA,PASSAGEM  BOM JESUS UM,18,-1.455934,-48.45706,DEPOSITO DE BEBIDAS,1.0
DAGUA,MONTESE (TERRA FIRME),PASSAGEM SAO SEBASTIAO,90,-1.454346,-48.447991,BAR E RESTAURANTE DO PARA,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,842,-1.432632,-48.47117,RESTAURANTE,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,856,-1.432515,-48.471107,BAR,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,788,-1.433102,-48.47144,BAR,1.0
DABEL,NAZARE,AVENIDA VISCONDE DE SOUZA FRANCO,1454,-1.450307,-48.486409,RESTAURANTE LA TRAVIATA,1.0
DABEL,NAZARE,AVENIDA VISCONDE DE SOUZA FRANCO,1394,-1.450182,-48.486383,ANEXO DO RESTAURANTE LA TRAVIATA,1.0
DABEL,NAZARE,AVENIDA VISCONDE DE SOUZA FRANCO,1364,-1.449893,-48.486491,BOTECO DA NINA,1.0
DASAC,TELEGRAFO,RUA  CURUCA,790,-1.432122,-48.483832,RESTAURANTE E BAR,1.0
DASAC,TELEGRAFO,RUA  CURUCA,822,-1.43179,-48.483766,DEPOSITO DE BEBIDAS,1.0
DASAC,PEDREIRA,RUA  ANTONIO EVERDOSA,1141,-1.42649,-48.475214,DEPOSITO DE BEBIDAS,1.0
DASAC,PEDREIRA,TRAVESSA  LOMAS VALENTINAS,270,-1.422649,-48.47197,BOTECO LOS HERMANOS,1.0
DASAC,PEDREIRA,TRAVESSA  LOMAS VALENTINAS,270,-1.42268,-48.471996,BOTECO LOS HERMANOS,1.0
DAENT,CURIO-UTINGA,PASSAGEM  ELVIRA,432,-1.429442,-48.448529,MERCEARIA E BAR DA NETE,1.0
DAENT,CURIO-UTINGA,PASSAGEM  ELVIRA,460,-1.429304,-48.448721,BAR DO KLEIDIR,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO II,456,-1.429478,-48.448664,CAFETERIA SANMAR,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO II,823,-1.429794,-48.448759,RESTAURANTE,2.0
DASAC,TELEGRAFO,PASSAGEM  BROTINHO,4,-1.422628,-48.488859,BAR E OFICINA MECANICA,1.0
DASAC,TELEGRAFO,PASSAGEM  BOCA DO ACRE,447,-1.422441,-48.487492,DEPOSITO DE BEBIDA,1.0
DASAC,TELEGRAFO,PASSAGEM  DAS FLORES,0,-1.423694,-48.48873,CASA DE SHOW,1.0
DAOUT,AGUA BOA,RUA SAO SEBASTIAO,2935,-1.251389,-48.454594,BAR E MERCEARIA VENTO NO LITROZAL,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,830,-1.429252,-48.475579,DEPOSITO DE BEBIDAS,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,854,-1.429265,-48.4754,BAR,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,734,-1.428823,-48.476224,RESTAURANTE,1.0
DASAC,PEDREIRA,AVENIDA  PEDRO MIRANDA,913,-1.430748,-48.474118,RESTAURANTE,1.0
DASAC,PEDREIRA,AVENIDA  PEDRO MIRANDA,903,-1.430863,-48.474188,TAPIOCARIA,1.0
DASAC,PEDREIRA,AVENIDA  PEDRO MIRANDA,893,-1.430891,-48.474241,RESTAURANTE,2.0
DASAC,PEDREIRA,AVENIDA  PEDRO MIRANDA,887,-1.430931,-48.474258,BAR,1.0
DASAC,PEDREIRA,TRAVESSA  VILETA,775,-1.43093,-48.475782,BAR,1.0
DABEN,PRATINHA,RUA PRESIDENTE LULA,25,-1.363359,-48.469094,BAR DA LOURA SKINA SHOW,1.0
DABEN,COQUEIRO,TRAVESSA  WE 3,5,-1.344439,-48.44884,RESTAURANTE LAURA REFEICOES,1.0
DABEN,COQUEIRO,RUA  DA CASTANHEIRA,379,-1.34165,-48.451154,RESTAURANTE NSA SRA DE NAZARE,1.0
DAMOS,MARAHU,RUA  BEIRA RIO,0,-1.070934,-48.395161,BAR E RES PORTAL DO MARAHU,1.0
DAMOS,MARAHU,RUA  BEIRA RIO,0,-1.072343,-48.397903,RESTAURANTE DO PATUA,1.0
DAGUA,CONDOR,PASSAGEM  MOTORIZADA,202,-1.472768,-48.483579,BAR DO ROBERTO,1.0
DAGUA,CONDOR,PASSAGEM  MOTORIZADA,190,-1.472884,-48.483604,RESTAURANTE,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA NOSSA SENHORA DA CONCEICAO,28,-1.256249,-48.462277,CUIABANO RESTAURANTE PIZZARIA SORVETERIA,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA NOSSA SENHORA DA CONCEICAO,25,-1.255998,-48.46204,RESTAURANTE CANTINHO DO SABOR,1.0
DABEL,SAO BRAS,TRAVESSA  DAS MERCES,3,-1.444469,-48.46896,RESTAURANTE DO KIKO,1.0
DABEL,MARCO,TRAVESSA  DAS MERCES,15,-1.44424,-48.469076,RESTAURANTE,1.0
DABEL,MARCO,TRAVESSA  DAS MERCES,0,-1.44519,-48.467844,RESTAURANTE,1.0
DABEL,SAO BRAS,TRAVESSA  DAS MERCES,243,-1.445536,-48.467388,CAFE DA MANHA,1.0
DABEL,MARCO,AVENIDA  ROMULO MAIORANA,196,-1.44466,-48.467767,RESTAURANTE,1.0
DABEL,MARCO,AVENIDA  ROMULO MAIORANA,200,-1.444352,-48.467786,BAR DO TOM,1.0
DABEN,TAPANA,RUA  HAROLDO VELOSO,318,-1.341818,-48.470755,RESTAURANTE GUEDES,1.0
DABEN,TAPANA,RUA  HAROLDO VELOSO,93,-1.342255,-48.468017,BAR E RESTAURANTE,1.0
DABEL,SAO BRAS,TRAVESSA  TRES DE MAIO,1056,-1.449202,-48.474313,RESTAURANTE PARADA OBRIGATORIA,1.0
DAGUA,GUAMA,PASSAGEM  NOVA DOIS,27,-1.46595,-48.455284,RESTAURANTE DONA MARIA,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,3230,-1.416942,-48.478326,RESTAURANTE,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,3234,-1.416889,-48.478183,BARBEARIA E RESTAURANTE ANDRADE,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,3246,-1.416644,-48.477979,RESTAURANTE PC,1.0
DASAC,SACRAMENTA,ALAMEDA SAO JOAO,105,-1.417848,-48.477017,BAR,1.0
DASAC,PEDREIRA,TRAVESSA BARAO DO TRIUNFO,2139,-1.429245,-48.467658,GARCIA PEIXARIA RESTAURANTE,1.0
DABEL,SAO BRAS,AVENIDA CONSELHEIRO FURTADO,3521,-1.455986,-48.467267,RESTAURANTE,2.0
DABEL,UMARIZAL,RUA  DIOGO MOIA,133,-1.445073,-48.487391,RESTAURANTE,1.0
DAENT,MANGUEIRAO,RUA  DEZESSETE DE AGOSTO,2,-1.380576,-48.439006,MIRANDAS BAR,1.0
DAENT,MANGUEIRAO,RUA  DEZESSETE DE AGOSTO,0,-1.38049,-48.438822,BARBOSA RESTAURANTE E CHURRASCARIA,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA OESTE,57,-1.298938,-48.469219,RESTAURANTE NOSSA SENHORA DE FATIMA,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA OESTE,10,-1.298777,-48.469058,DEPOSITO BEBIDA,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA OESTE,68,-1.298814,-48.469348,RESTAURANTE MR GRIL,1.0
DAICO,PONTA GROSSA,PASSAGEM  DAS FLORES,286,-1.312223,-48.483727,BOTECO DO URUBU,1.0
DAICO,PONTA GROSSA,PASSAGEM  DAS FLORES,79,-1.312171,-48.485516,BAR,1.0
DABEL,CAMPINA,BOULEVARD  CASTILHOS FRANCA,744,-1.44862,-48.498642,RESTAURANTE PONTO DO ACAI,1.0
DABEL,CAMPINA,BOULEVARD  CASTILHOS FRANCA,636,-1.449241,-48.499343,RESTAURANTE SABOR CASEIRO E DEPOSITO,1.0
DABEL,CAMPINA,BOULEVARD  CASTILHOS FRANCA,648,-1.449066,-48.499278,BAR E RESTAURANTE,1.0
DAOUT,BRASILIA,ESTRADA  DO POCAO,0,-1.242726,-48.535514,BAR DO NEI,1.0
DAOUT,BRASILIA,ESTRADA  DO POCAO,0,-1.242935,-48.53558,BAR E RESTAURANTE BEIRA MAR,1.0
DABEL,UMARIZAL,RUA  DIOGO MOIA,566,-1.443534,-48.484188,DEPOSITO DE BEBIDAS,1.0
DABEN,BENGUI,PASSAGEM SAO MATEUS,23,-1.374933,-48.460078,RESTAURANTE SUPIMPAS,1.0
DABEL,MARCO,TRAVESSA  MAURITI,2170,-1.432679,-48.46507,CHURRASCARIA PICUI,1.0
DAOUT,ITAITEUA,RUA  DO FIDELIS,9,-1.270137,-48.436524,RESTAURANTE,1.0
DAGUA,GUAMA,PASSAGEM  MODELO,89,-1.462464,-48.458049,BAR,1.0
DABEN,TAPANA,PASSAGEM  AMORAS,7,-1.34397,-48.476684,BAR,1.0
DAGUA,GUAMA,AVENIDA  TUCUNDUBA,9,-1.466815,-48.454008,DEPOSITO DE BEBIDAS,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,1921,-1.476437,-48.491038,BAR E RESTAURANTE DA DIANA,1.0
DAGUA,GUAMA,AVENIDA  JOSE BONIFACIO,2764,-1.471807,-48.468513,RESTAURANTE DE COMIDA JAPONESA,1.0
DABEN,COQUEIRO,AVENIDA SAO PEDRO,2,-1.355001,-48.437833,BAR DO DUNGA,1.0
DABEN,COQUEIRO,AVENIDA SAO PEDRO,4,-1.354913,-48.437767,BAR WHISKROTORIO,1.0
DAENT,CURIO-UTINGA,ESTRADA  DA CEASA,0,-1.458312,-48.418668,BAR,1.0
DAENT,CURIO-UTINGA,ESTRADA  DA CEASA,0,-1.45938,-48.423822,RESTAURANTE,1.0
